ELASTIC
Cu
8.63000000e-06
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu, Elastic
PARAM.:  m/M = 0.00000863, complete set
COMMENT: elastic momentum transfer.
UPDATED: 2012-09-12 13:41:58
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
2.56400000e-02	8.52640000e-19
5.25800000e-02	1.12764000e-18
7.89600000e-02	1.57921000e-18
1.06200000e-01	2.23784000e-18
1.33030000e-01	2.88092000e-18
1.64120000e-01	3.40358000e-18
1.91470000e-01	3.91415000e-18
2.11590000e-01	4.25800000e-18
2.50210000e-01	4.25800000e-18
2.72320000e-01	4.20102000e-18
2.96390000e-01	3.97393000e-18
3.22580000e-01	3.65302000e-18
4.39050000e-01	2.79962000e-18
5.49980000e-01	2.11687000e-18
6.51480000e-01	1.74124000e-18
7.70410000e-01	1.47137000e-18
8.62990000e-01	1.24543000e-18
9.78220000e-01	1.08297000e-18
1.06467000e+00	9.27541000e-19
1.19261000e+00	8.17489000e-19
1.29801000e+00	7.52741000e-19
1.41033000e+00	6.44705000e-19
1.49393000e+00	5.92644000e-19
1.62320000e+00	5.37496000e-19
1.76665000e+00	4.87480000e-19
2.06453000e+00	3.89661000e-19
2.58176000e+00	2.94634000e-19
3.67209000e+00	1.25667000e-19
4.66260000e+00	2.82488000e-19
5.03597000e+00	2.25766000e-19
5.73846000e+00	4.55551000e-19
6.09609000e+00	5.90665000e-19
6.67476000e+00	6.65535000e-19
7.22925000e+00	7.47267000e-19
7.91548000e+00	7.93214000e-19
8.92203000e+00	8.39036000e-19
9.86390000e+00	8.39036000e-19
1.13629000e+01	7.93214000e-19
1.24264000e+01	7.26575000e-19
1.53547000e+01	6.44839000e-19
1.95317000e+01	4.97332000e-19
2.48450000e+01	4.05725000e-19
3.16037000e+01	3.60083000e-19
3.82566000e+01	2.93757000e-19
5.07059000e+01	2.61627000e-19
6.38787000e+01	2.25766000e-19
8.53856000e+01	1.84181000e-19
1.03360000e+02	1.74122000e-19
1.72585000e+02	1.02848000e-19
2.52590000e+02	7.03981000e-20
3.41326000e+02	5.11495000e-20
4.52400000e+02	3.93108000e-20
5.63760000e+02	3.11819000e-20
6.96610000e+02	2.54383000e-20
8.59726000e+02	1.95505000e-20
1.00000000e+03	1.74122000e-20
1.25893000e+03	1.38310000e-20
1.58489000e+03	1.09864000e-20
1.99526000e+03	8.72677000e-21
2.51189000e+03	6.93192000e-21
3.16228000e+03	5.50622000e-21
3.98107000e+03	4.37375000e-21
5.01187000e+03	3.47419000e-21
6.30957000e+03	2.75965000e-21
7.94328000e+03	2.19207000e-21
1.00000000e+04	1.74122000e-21
1.25893000e+04	1.38310000e-21
1.58489000e+04	1.09864000e-21
1.99526000e+04	8.72677000e-22
2.51189000e+04	6.93192000e-22
3.16228000e+04	5.50622000e-22
3.98107000e+04	4.37375000e-22
5.01187000e+04	3.47419000e-22
6.30957000e+04	2.75965000e-22
7.94328000e+04	2.19207000e-22
1.00000000e+05	1.74122000e-22
1.25893000e+05	1.38310000e-22
1.58489000e+05	1.09864000e-22
1.99526000e+05	8.72677000e-23
2.51189000e+05	6.93192000e-23
3.16228000e+05	5.50622000e-23
3.98107000e+05	4.37375000e-23
5.01187000e+05	3.47419000e-23
6.30957000e+05	2.75965000e-23
7.94328000e+05	2.19207000e-23
-----------------------------

EXCITATION
Cu -> Cu(EX2)
1.50000000e+00
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu(EX2), Excitation
PARAM.:  E = 1.5 eV, complete set
UPDATED: 2012-09-12 13:42:37
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
1.50000000e+00	1.00000000e-44
2.02124000e+00	7.47267000e-22
3.69086000e+00	3.50112000e-21
5.24097000e+00	8.62930000e-21
7.60586000e+00	2.07526000e-20
9.19585000e+00	2.77714000e-20
1.03778000e+01	2.93757000e-20
1.21883000e+01	2.46472000e-20
1.66303000e+01	1.46095000e-20
2.20421000e+01	8.62930000e-21
3.53222000e+01	4.29163000e-21
