x,y,Bx,By
-0.234375,0.35312499999999997,1.2548010804779914e-06,-0.0014879832984811558
-0.234375,0.359375,1.3887307298480097e-06,-0.0014885205585142337
-0.234375,0.365625,1.5052873411352302e-06,-0.0014890359186624093
-0.234375,0.37187499999999996,1.6059328447577636e-06,-0.0014895299945440672
-0.234375,0.37812499999999993,1.6920277956037193e-06,-0.001490003418538412
-0.234375,0.38437499999999997,1.764836871109599e-06,-0.0014904568344996506
-0.234375,0.390625,1.8255342523465263e-06,-0.0014908908931040468
-0.234375,0.396875,1.875208861706858e-06,-0.0014913062477749145
-0.234375,0.40312499999999996,1.914869436430874e-06,-0.0014917035511336294
-0.234375,0.40937499999999993,1.94544942213203e-06,-0.0014920834519278486
-0.234375,0.41562499999999997,1.967811674733335e-06,-0.001492446592391277
-0.234375,0.421875,1.98275296288418e-06,-0.0014927936059924646
-0.234375,0.428125,1.9910082660431663e-06,-0.001493125115533204
-0.234375,0.43437499999999996,1.9932548660506386e-06,-0.001493441731560102
-0.234375,0.44062499999999993,1.9901162322232125e-06,-0.0014937440510557909
-0.234375,0.44687499999999997,1.982165701835782e-06,-0.0014940326563790142
-0.234375,0.453125,1.9699299593569985e-06,-0.0014943081144254485
-0.234375,0.459375,1.9538923190156212e-06,-0.0014945709759835945
-0.234375,0.46562499999999996,1.934495816233662e-06,-0.001494821775262408
-0.234375,0.47187499999999993,1.912146114203436e-06,-0.0014950610295695094
-0.234375,0.47812499999999997,1.8872142324391236e-06,-0.0014952892391208296
-0.234375,0.48437499999999994,1.8600391045268398e-06,-0.001495506886964437
-0.234375,0.490625,1.8309299725544087e-06,-0.0014957144390030043
-0.234375,0.49687499999999996,1.8001686258454259e-06,-0.0014959123441009832
-0.234375,0.5031249999999999,1.7680114916690386e-06,-0.0014961010342640054
-0.234375,0.5093749999999999,1.734691585565225e-06,-0.0014962809248793684
-0.234375,0.515625,1.7004203288284993e-06,-0.001496452415007693
-0.234375,0.5218749999999999,1.6653892405440945e-06,-0.0014966158877169344
-0.234375,0.528125,1.6297715113800266e-06,-0.0014967717104509537
-0.234375,0.534375,1.5937234661158376e-06,-0.0014969202354257593
-0.234375,0.5406249999999999,1.5573859216416007e-06,-0.0014970618000473602
-0.234375,0.546875,1.5208854468962054e-06,-0.0014971967273459113
-0.234375,0.5531249999999999,1.4843355309374205e-06,-0.001497325326421508
-0.234375,0.559375,1.4478376650525413e-06,-0.0014974478928975862
-0.234375,0.565625,1.4114823445318559e-06,-0.0014975647093784215
-0.234375,0.5718749999999999,1.375349995440369e-06,-0.0014976760459077063
-0.234375,0.578125,1.3395118314397404e-06,-0.001497782160425615
-0.234375,0.5843749999999999,1.3040306454336e-06,-0.001497883299222148
-0.234375,0.590625,1.268961540537499e-06,-0.0014979796973848866
-0.234375,0.596875,1.2343526046107895e-06,-0.0014980715792395956
-0.23062499999999997,0.0031249999999999997,-0.00012015193418223279,-0.001481739193591689
-0.23062499999999997,0.009375,-0.0001160053557768491,-0.0014779133878297533
-0.23062499999999997,0.015625,-0.00011176703501232221,-0.0014743814802696178
-0.23062499999999997,0.021875,-0.00010745864526759386,-0.001471144098208013
-0.23062499999999997,0.028124999999999997,-0.00010310148272710998,-0.001468199927601195
-0.23062499999999997,0.034374999999999996,-9.871626544204319e-05,-0.0014655458011020998
-0.23062499999999997,0.040624999999999994,-9.432294943508598e-05,-0.0014631768089377857
-0.23062499999999997,0.046875,-8.994056453644775e-05,-0.0014610864293616726
-0.23062499999999997,0.05312499999999999,-8.558707199930637e-05,-0.0014592666751177075
-0.23062499999999997,0.059375,-8.127924528205425e-05,-0.0014577082521849505
-0.23062499999999997,0.06562499999999999,-7.703257472854503e-05,-0.0014564007270280095
-0.23062499999999997,0.071875,-7.286119625006712e-05,-0.0014553326986527732
-0.23062499999999997,0.078125,-6.877784353440733e-05,-0.0014544919719450885
-0.23062499999999997,0.08437499999999999,-6.479382279447618e-05,-0.001453865729036237
-0.23062499999999997,0.09062499999999998,-6.091900863334739e-05,-0.0014534406957749826
-0.23062499999999997,0.09687499999999999,-5.716185925143594e-05,-0.0014532033007723971
-0.23062499999999997,0.103125,-5.352944895774442e-05,-0.0014531398249034934
-0.23062499999999997,0.109375,-5.002751576950182e-05,-0.0014532365395809178
-0.23062499999999997,0.11562499999999999,-4.666052178860134e-05,-0.0014534798325442763
-0.23062499999999997,0.12187499999999998,-4.3431724021830165e-05,-0.0014538563203201713
-0.23062499999999997,0.128125,-4.034325335585046e-05,-0.001454352946891369
